No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter;Total Jitter
568;8.955.063;;568;8,955063;8,955355;;0,000292;;;-0,000218;-4E-06;;0,000214;
569;8.955.355;;569;8,955355;8,955865;;0,00051;;;-4E-06;-0,013342;;-0,013338;
570;8.955.865;;570;8,955865;8,956379;;0,000514;;;-0,013342;0,009842;;0,023184;
571;8.956.379;;571;8,956379;8,970235;;0,013856;;;0,009842;0,003309;;-0,006533;
572;8.970.235;;572;8,970235;8,974249;;0,004014;;;0,003309;0,000325;;-0,002984;
573;8.974.249;;573;8,974249;8,974954;;0,000705;;;0,000325;-0,010619;;-0,010944;
574;8.974.954;;574;8,974954;8,975334;;0,00038;;;-0,010619;0,009217;;0,019836;
575;8.975.334;;575;8,975334;8,986333;;0,010999;;;0,009217;0,000965;;-0,008252;
576;8.986.333;;576;8,986333;8,988115;;0,001782;;;0,000965;-0,005587;;-0,006552;
577;8.988.115;;577;8,988115;8,988932;;0,000817;;;-0,005587;0,006373;;0,01196;
578;8.988.932;;578;8,988932;8,995336;;0,006404;;;0,006373;-0,000915;;-0,007288;
579;8.995.336;;579;8,995336;8,995367;;3,1E-05;;;-0,000915;-0,007889;;-0,006974;
580;8.995.367;;580;8,995367;8,996313;;0,000946;;;-0,007889;0,002474;;0,010363;
581;8.996.313;;581;8,996313;9,005148;;0,008835;;;0,002474;0,006317;;0,003843;
582;9.005.148;;582;9,005148;9,011509;;0,006361;;;0,006317;3,1E-05;;-0,006286;
583;9.011.509;;583;9,011509;9,011553;;4,4E-05;;;3,1E-05;-0,000502;;-0,000533;
584;9.011.553;;584;9,011553;9,011566;;1,3E-05;;;-0,000502;-0,000135;;0,000367;
585;9.011.566;;585;9,011566;9,012081;;0,000515;;;-0,000135;-3,4E-05;;0,000101;
586;9.012.081;;586;9,012081;9,012731;;0,00065;;;-3,4E-05;0,00046;;0,000494;
587;9.012.731;;587;9,012731;9,013415;;0,000684;;;0,00046;-0,001811;;-0,002271;
588;9.013.415;;588;9,013415;9,013639;;0,000224;;;-0,001811;-0,002505;;-0,000694;
589;9.013.639;;589;9,013639;9,015674;;0,002035;;;-0,002505;0,003171;;0,005676;
590;9.015.674;;590;9,015674;9,020214;;0,00454;;;0,003171;0,001308;;-0,001863;
591;9.020.214;;591;9,020214;9,021583;;0,001369;;;0,001308;-0,000394;;-0,001702;
592;9.021.583;;592;9,021583;9,021644;;6,1E-05;;;-0,000394;6,4E-05;;0,000458;
593;9.021.644;;593;9,021644;9,022099;;0,000455;;;6,4E-05;0,000347;;0,000283;
594;9.022.099;;594;9,022099;9,02249;;0,000391;;;0,000347;1,1E-05;;-0,000336;
595;9.022.490;;595;9,02249;9,022534;;4,4E-05;;;1,1E-05;-0,000124;;-0,000135;
596;9.022.534;;596;9,022534;9,022567;;3,3E-05;;;-0,000124;-0,003256;;-0,003132;
597;9.022.567;;597;9,022567;9,022724;;0,000157;;;-0,003256;0,003194;;0,00645;
598;9.022.724;;598;9,022724;9,026137;;0,003413;;;0,003194;2,8E-05;;-0,003166;
599;9.026.137;;599;9,026137;9,026356;;0,000219;;;2,8E-05;-0,007566;;-0,007594;
600;9.026.356;;600;9,026356;9,026547;;0,000191;;;-0,007566;0,004635;;0,012201;
601;9.026.547;;601;9,026547;9,034304;;0,007757;;;0,004635;0,003063;;-0,001572;
602;9.034.304;;602;9,034304;9,037426;;0,003122;;;0,003063;-0,00055;;-0,003613;
603;9.037.426;;603;9,037426;9,037485;;5,9E-05;;;-0,00055;-0,000767;;-0,000217;
604;9.037.485;;604;9,037485;9,038094;;0,000609;;;-0,000767;0,00084;;0,001607;
605;9.038.094;;605;9,038094;9,03947;;0,001376;;;0,00084;-0,004658;;-0,005498;
606;9.039.470;;606;9,03947;9,040006;;0,000536;;;-0,004658;0,004224;;0,008882;
607;9.040.006;;607;9,040006;9,0452;;0,005194;;;0,004224;0,000103;;-0,004121;
608;9.045.200;;608;9,0452;9,04617;;0,00097;;;0,000103;0,000623;;0,00052;
609;9.046.170;;609;9,04617;9,047037;;0,000867;;;0,000623;-8,8E-05;;-0,000711;
610;9.047.037;;610;9,047037;9,047281;;0,000244;;;-8,8E-05;-0,017478;;-0,01739;
611;9.047.281;;611;9,047281;9,047613;;0,000332;;;-0,017478;0,017791;;0,035269;
612;9.047.613;;612;9,047613;9,065423;;0,01781;;;0,017791;-0,00074;;-0,018531;
613;9.065.423;;613;9,065423;9,065442;;1,9E-05;;;-0,00074;0,000683;;0,001423;
614;9.065.442;;614;9,065442;9,066201;;0,000759;;;0,000683;-5E-06;;-0,000688;
615;9.066.201;;615;9,066201;9,066277;;7,6E-05;;;-5E-06;-0,00078;;-0,000775;
616;9.066.277;;616;9,066277;9,066358;;8,1E-05;;;-0,00078;0,000851;;0,001631;
617;9.066.358;;617;9,066358;9,067219;;0,000861;;;0,000851;-0,000587;;-0,001438;
618;9.067.219;;618;9,067219;9,067229;;1E-05;;;-0,000587;-0,000154;;0,000433;
619;9.067.229;;619;9,067229;9,067826;;0,000597;;;-0,000154;0,00023;;0,000384;
620;9.067.826;;620;9,067826;9,068577;;0,000751;;;0,00023;-0,002679;;-0,002909;
621;9.068.577;;621;9,068577;9,069098;;0,000521;;;-0,002679;0,001275;;0,003954;
622;9.069.098;;622;9,069098;9,072298;;0,0032;;;0,001275;-0,000204;;-0,001479;
623;9.072.298;;623;9,072298;9,074223;;0,001925;;;-0,000204;0,002112;;0,002316;
624;9.074.223;;624;9,074223;9,076352;;0,002129;;;0,002112;6E-06;;-0,002106;
625;9.076.352;;625;9,076352;9,076369;;1,7E-05;;;6E-06;-9,4E-05;;-1E-04;
626;9.076.369;;626;9,076369;9,07638;;1,1E-05;;;-9,4E-05;-0,003834;;-0,00374;
627;9.076.380;;627;9,07638;9,076485;;0,000105;;;-0,003834;0,003841;;0,007675;
628;9.076.485;;628;9,076485;9,080424;;0,003939;;;0,003841;-0,000102;;-0,003943;
629;9.080.424;;629;9,080424;9,080522;;9,8E-05;;;-0,000102;-0,000492;;-0,00039;
630;9.080.522;;630;9,080522;9,080722;;0,0002;;;-0,000492;0,000641;;0,001133;
631;9.080.722;;631;9,080722;9,081414;;0,000692;;;0,000641;4,3E-05;;-0,000598;
632;9.081.414;;632;9,081414;9,081465;;5,1E-05;;;4,3E-05;-0,000177;;-0,00022;
633;9.081.465;;633;9,081465;9,081473;;8E-06;;;-0,000177;0,000109;;0,000286;
634;9.081.473;;634;9,081473;9,081658;;0,000185;;;0,000109;-0,000821;;-0,00093;
635;9.081.658;;635;9,081658;9,081734;;7,6E-05;;;-0,000821;0,000812;;0,001633;
636;9.081.734;;636;9,081734;9,082631;;0,000897;;;0,000812;1,3E-05;;-0,000799;
637;9.082.631;;637;9,082631;9,082716;;8,5E-05;;;1,3E-05;6,1E-05;;4,8E-05;
638;9.082.716;;638;9,082716;9,082788;;7,2E-05;;;6,1E-05;-7,4E-05;;-0,000135;
639;9.082.788;;639;9,082788;9,082799;;1,1E-05;;;-7,4E-05;-0,000315;;-0,000241;
640;9.082.799;;640;9,082799;9,082884;;8,5E-05;;;-0,000315;0,000365;;0,00068;
641;9.082.884;;641;9,082884;9,083284;;0,0004;;;0,000365;-2,1E-05;;-0,000386;
642;9.083.284;;642;9,083284;9,083319;;3,5E-05;;;-2,1E-05;2,6E-05;;4,7E-05;
643;9.083.319;;643;9,083319;9,083375;;5,6E-05;;;2,6E-05;1,5E-05;;-1,1E-05;
644;9.083.375;;644;9,083375;9,083405;;3E-05;;;1,5E-05;-0,000983;;-0,000998;
645;9.083.405;;645;9,083405;9,08342;;1,5E-05;;;-0,000983;0,000952;;0,001935;
646;9.083.420;;646;9,08342;9,084418;;0,000998;;;0,000952;-3,4E-05;;-0,000986;
647;9.084.418;;647;9,084418;9,084464;;4,6E-05;;;-3,4E-05;-0,000528;;-0,000494;
648;9.084.464;;648;9,084464;9,084544;;8E-05;;;-0,000528;0,000521;;0,001049;
649;9.084.544;;649;9,084544;9,085152;;0,000608;;;0,000521;-0,000155;;-0,000676;
650;9.085.152;;650;9,085152;9,085239;;8,7E-05;;;-0,000155;0,000201;;0,000356;
651;9.085.239;;651;9,085239;9,085481;;0,000242;;;0,000201;-6E-06;;-0,000207;
652;9.085.481;;652;9,085481;9,085522;;4,1E-05;;;-6E-06;-2E-06;;4E-06;
653;9.085.522;;653;9,085522;9,085569;;4,7E-05;;;-2E-06;-0,009038;;-0,009036;
654;9.085.569;;654;9,085569;9,085618;;4,9E-05;;;-0,009038;0,009002;;0,01804;
655;9.085.618;;655;9,085618;9,094705;;0,009087;;;0,009002;6,8E-05;;-0,008934;
656;9.094.705;;656;9,094705;9,09479;;8,5E-05;;;6,8E-05;-2,1E-05;;-8,9E-05;
657;9.094.790;;657;9,09479;9,094807;;1,7E-05;;;-2,1E-05;-9,3E-05;;-7,2E-05;
658;9.094.807;;658;9,094807;9,094845;;3,8E-05;;;-9,3E-05;-0,001462;;-0,001369;
659;9.094.845;;659;9,094845;9,094976;;0,000131;;;-0,001462;0,001514;;0,002976;
660;9.094.976;;660;9,094976;9,096569;;0,001593;;;0,001514;6,3E-05;;-0,001451;
661;9.096.569;;661;9,096569;9,096648;;7,9E-05;;;6,3E-05;1,77636E-15;;-6,3E-05;
662;9.096.648;;662;9,096648;9,096664;;1,6E-05;;;1,77636E-15;-4,7E-05;;-4,7E-05;
663;9.096.664;;663;9,096664;9,09668;;1,6E-05;;;-4,7E-05;1,2E-05;;5,9E-05;
664;9.096.680;;664;9,09668;9,096743;;6,3E-05;;;1,2E-05;-1E-06;;-1,3E-05;
665;9.096.743;;665;9,096743;9,096794;;5,1E-05;;;-1E-06;3E-06;;4E-06;
666;9.096.794;;666;9,096794;9,096846;;5,2E-05;;;3E-06;-1,1E-05;;-1,4E-05;
667;9.096.846;;667;9,096846;9,096895;;4,9E-05;;;-1,1E-05;1,2E-05;;2,3E-05;
668;9.096.895;;668;9,096895;9,096955;;6E-05;;;1,2E-05;-0,00356;;-0,003572;
669;9.096.955;;669;9,096955;9,097003;;4,8E-05;;;-0,00356;0,003557;;0,007117;
670;9.097.003;;670;9,097003;9,100611;;0,003608;;;0,003557;-3,2E-05;;-0,003589;
671;9.100.611;;671;9,100611;9,100662;;5,1E-05;;;-3,2E-05;7,3E-05;;0,000105;
672;9.100.662;;672;9,100662;9,100745;;8,3E-05;;;7,3E-05;-7E-05;;-0,000143;
673;9.100.745;;673;9,100745;9,100755;;1E-05;;;-7E-05;7,3E-05;;0,000143;
674;9.100.755;;674;9,100755;9,100835;;8E-05;;;7,3E-05;2E-06;;-7,1E-05;
675;9.100.835;;675;9,100835;9,100842;;7E-06;;;2E-06;-2,7E-05;;-2,9E-05;
676;9.100.842;;676;9,100842;9,100847;;5E-06;;;-2,7E-05;-2E-05;;7E-06;
677;9.100.847;;677;9,100847;9,100879;;3,2E-05;;;-2E-05;-0,000641;;-0,000621;
678;9.100.879;;678;9,100879;9,100931;;5,2E-05;;;-0,000641;0,0006;;0,001241;
679;9.100.931;;679;9,100931;9,101624;;0,000693;;;0,0006;-0,000223;;-0,000823;
680;9.101.624;;680;9,101624;9,101717;;9,3E-05;;;-0,000223;0,000136;;0,000359;
681;9.101.717;;681;9,101717;9,102033;;0,000316;;;0,000136;0,000142;;6E-06;
682;9.102.033;;682;9,102033;9,102213;;0,00018;;;0,000142;-0,005778;;-0,00592;
683;9.102.213;;683;9,102213;9,102251;;3,8E-05;;;-0,005778;-0,003993;;0,001785;
684;9.102.251;;684;9,102251;9,108067;;0,005816;;;-0,003993;0,005354;;0,009347;
685;9.108.067;;685;9,108067;9,117876;;0,009809;;;0,005354;0,004418;;-0,000936;
686;9.117.876;;686;9,117876;9,122331;;0,004455;;;0,004418;2,2E-05;;-0,004396;
687;9.122.331;;687;9,122331;9,122368;;3,7E-05;;;2,2E-05;-0,001005;;-0,001027;
688;9.122.368;;688;9,122368;9,122383;;1,5E-05;;;-0,001005;0,001005;;0,00201;
689;9.122.383;;689;9,122383;9,123403;;0,00102;;;0,001005;-0,000739;;-0,001744;
690;9.123.403;;690;9,123403;9,123418;;1,5E-05;;;-0,000739;0,000604;;0,001343;
691;9.123.418;;691;9,123418;9,124172;;0,000754;;;0,000604;-0,004668;;-0,005272;
692;9.124.172;;692;9,124172;9,124322;;0,00015;;;-0,004668;0,004575;;0,009243;
693;9.124.322;;693;9,124322;9,12914;;0,004818;;;0,004575;-0,005686;;-0,010261;
694;9.129.140;;694;9,12914;9,129383;;0,000243;;;-0,005686;0,005915;;0,011601;
695;9.129.383;;695;9,129383;9,135312;;0,005929;;;0,005915;-4,8E-05;;-0,005963;
696;9.135.312;;696;9,135312;9,135326;;1,4E-05;;;-4,8E-05;-0,005813;;-0,005765;
697;9.135.326;;697;9,135326;9,135388;;6,2E-05;;;-0,005813;-0,002063;;0,00375;
698;9.135.388;;698;9,135388;9,141263;;0,005875;;;-0,002063;0,007924;;0,009987;
699;9.141.263;;699;9,141263;9,149201;;0,007938;;;0,007924;-0,000877;;-0,008801;
700;9.149.201;;700;9,149201;9,149215;;1,4E-05;;;-0,000877;0,000734;;0,001611;
701;9.149.215;;701;9,149215;9,150106;;0,000891;;;0,000734;-0,014758;;-0,015492;
702;9.150.106;;702;9,150106;9,150263;;0,000157;;;-0,014758;0,012794;;0,027552;
703;9.150.263;;703;9,150263;9,165178;;0,014915;;;0,012794;0,00202;;-0,010774;
704;9.165.178;;704;9,165178;9,167299;;0,002121;;;0,00202;8,6E-05;;-0,001934;
705;9.167.299;;705;9,167299;9,1674;;0,000101;;;8,6E-05;-0,000151;;-0,000237;
706;9.167.400;;706;9,1674;9,167415;;1,5E-05;;;-0,000151;8,8E-05;;0,000239;
707;9.167.415;;707;9,167415;9,167581;;0,000166;;;8,8E-05;-0,0005;;-0,000588;
708;9.167.581;;708;9,167581;9,167659;;7,8E-05;;;-0,0005;0,000507;;0,001007;
709;9.167.659;;709;9,167659;9,168237;;0,000578;;;0,000507;2,6E-05;;-0,000481;
710;9.168.237;;710;9,168237;9,168308;;7,1E-05;;;2,6E-05;-4E-06;;-3E-05;
711;9.168.308;;711;9,168308;9,168353;;4,5E-05;;;-4E-06;3,8E-05;;4,2E-05;
712;9.168.353;;712;9,168353;9,168402;;4,9E-05;;;3,8E-05;-1,77636E-15;;-3,8E-05;
713;9.168.402;;713;9,168402;9,168413;;1,1E-05;;;-1,77636E-15;-2,9E-05;;-2,9E-05;
714;9.168.413;;714;9,168413;9,168424;;1,1E-05;;;-2,9E-05;7E-06;;3,6E-05;
715;9.168.424;;715;9,168424;9,168464;;4E-05;;;7E-06;1,4E-05;;7E-06;
716;9.168.464;;716;9,168464;9,168497;;3,3E-05;;;1,4E-05;1E-06;;-1,3E-05;
717;9.168.497;;717;9,168497;9,168516;;1,9E-05;;;1E-06;-1,9E-05;;-2E-05;
718;9.168.516;;718;9,168516;9,168534;;1,8E-05;;;-1,9E-05;-3,9E-05;;-2E-05;
719;9.168.534;;719;9,168534;9,168571;;3,7E-05;;;-3,9E-05;3,5E-05;;7,4E-05;
720;9.168.571;;720;9,168571;9,168647;;7,6E-05;;;3,5E-05;4E-05;;5E-06;
721;9.168.647;;721;9,168647;9,168688;;4,1E-05;;;4E-05;-9E-06;;-4,9E-05;
722;9.168.688;;722;9,168688;9,168689;;1E-06;;;-9E-06;-4,3E-05;;-3,4E-05;
723;9.168.689;;723;9,168689;9,168699;;1E-05;;;-4,3E-05;-0,012604;;-0,012561;
724;9.168.699;;724;9,168699;9,168752;;5,3E-05;;;-0,012604;0,007771;;0,020375;
725;9.168.752;;725;9,168752;9,181409;;0,012657;;;0,007771;0,004868;;-0,002903;
726;9.181.409;;726;9,181409;9,186295;;0,004886;;;0,004868;-0,002924;;-0,007792;
727;9.186.295;;727;9,186295;9,186313;;1,8E-05;;;-0,002924;-0,015333;;-0,012409;
728;9.186.313;;728;9,186313;9,189255;;0,002942;;;-0,015333;0,01825;;0,033583;
729;9.189.255;;729;9,189255;9,20753;;0,018275;;;0,01825;-0,000462;;-0,018712;
730;9.207.530;;730;9,20753;9,207555;;2,5E-05;;;-0,000462;-0,004165;;-0,003703;
731;9.207.555;;731;9,207555;9,208042;;0,000487;;;-0,004165;0,003778;;0,007943;
732;9.208.042;;732;9,208042;9,212694;;0,004652;;;0,003778;0,000848;;-0,00293;
733;9.212.694;;733;9,212694;9,213568;;0,000874;;;0,000848;-0,000334;;-0,001182;
734;9.213.568;;734;9,213568;9,213594;;2,6E-05;;;-0,000334;-0,000125;;0,000209;
735;9.213.594;;735;9,213594;9,213954;;0,00036;;;-0,000125;0,000417;;0,000542;
736;9.213.954;;736;9,213954;9,214439;;0,000485;;;0,000417;1,8E-05;;-0,000399;
737;9.214.439;;737;9,214439;9,214507;;6,8E-05;;;1,8E-05;3,6E-05;;1,8E-05;
738;9.214.507;;738;9,214507;9,214557;;5E-05;;;3,6E-05;2E-06;;-3,4E-05;
739;9.214.557;;739;9,214557;9,214571;;1,4E-05;;;2E-06;-0,000168;;-0,00017;
740;9.214.571;;740;9,214571;9,214583;;1,2E-05;;;-0,000168;-0,000365;;-0,000197;
741;9.214.583;;741;9,214583;9,214763;;0,00018;;;-0,000365;0,000531;;0,000896;
742;9.214.763;;742;9,214763;9,215308;;0,000545;;;0,000531;-1,8E-05;;-0,000549;
743;9.215.308;;743;9,215308;9,215322;;1,4E-05;;;-1,8E-05;-0,000151;;-0,000133;
744;9.215.322;;744;9,215322;9,215354;;3,2E-05;;;-0,000151;0,000134;;0,000285;
745;9.215.354;;745;9,215354;9,215537;;0,000183;;;0,000134;-0,000837;;-0,000971;
746;9.215.537;;746;9,215537;9,215586;;4,9E-05;;;-0,000837;0,00085;;0,001687;
747;9.215.586;;747;9,215586;9,216472;;0,000886;;;0,00085;-6,8E-05;;-0,000918;
748;9.216.472;;748;9,216472;9,216508;;3,6E-05;;;-6,8E-05;1,5E-05;;8,3E-05;
749;9.216.508;;749;9,216508;9,216612;;0,000104;;;1,5E-05;-0,000669;;-0,000684;
750;9.216.612;;750;9,216612;9,216701;;8,9E-05;;;-0,000669;0,000691;;0,00136;
751;9.216.701;;751;9,216701;9,217459;;0,000758;;;0,000691;2,3E-05;;-0,000668;
752;9.217.459;;752;9,217459;9,217526;;6,7E-05;;;2,3E-05;3,3E-05;;1E-05;
753;9.217.526;;753;9,217526;9,21757;;4,4E-05;;;3,3E-05;-2,7E-05;;-6E-05;
754;9.217.570;;754;9,21757;9,217581;;1,1E-05;;;-2,7E-05;2,4E-05;;5,1E-05;
755;9.217.581;;755;9,217581;9,217619;;3,8E-05;;;2,4E-05;-0,000895;;-0,000919;
756;9.217.619;;756;9,217619;9,217633;;1,4E-05;;;-0,000895;0,000851;;0,001746;
757;9.217.633;;757;9,217633;9,218542;;0,000909;;;0,000851;1E-05;;-0,000841;
758;9.218.542;;758;9,218542;9,2186;;5,8E-05;;;1E-05;0;;-1E-05;
759;9.218.600;;759;9,2186;9,218648;;4,8E-05;;;0;-4E-06;;-4E-06;
760;9.218.648;;760;9,218648;9,218696;;4,8E-05;;;-4E-06;-6,3E-05;;-5,9E-05;
761;9.218.696;;761;9,218696;9,218748;;5,2E-05;;;-6,3E-05;-0,000507;;-0,000444;
762;9.218.748;;762;9,218748;9,218863;;0,000115;;;-0,000507;0,000571;;0,001078;
763;9.218.863;;763;9,218863;9,219485;;0,000622;;;0,000571;-3,4E-05;;-0,000605;
764;9.219.485;;764;9,219485;9,219536;;5,1E-05;;;-3,4E-05;8,1E-05;;0,000115;
765;9.219.536;;765;9,219536;9,219621;;8,5E-05;;;8,1E-05;-5,1E-05;;-0,000132;
766;9.219.621;;766;9,219621;9,219625;;4E-06;;;-5,1E-05;-0,000522;;-0,000471;
767;9.219.625;;767;9,219625;9,21968;;5,5E-05;;;-0,000522;-0,005399;;-0,004877;
768;9.219.680;;768;9,21968;9,220257;;0,000577;;;-0,005399;-0,004253;;0,001146;
769;9.220.257;;769;9,220257;9,226233;;0,005976;;;-0,004253;0,002786;;0,007039;
770;9.226.233;;770;9,226233;9,236462;;0,010229;;;0,002786;0,005858;;0,003072;
771;9.236.462;;771;9,236462;9,243905;;0,007443;;;0,005858;0,001541;;-0,004317;
772;9.243.905;;772;9,243905;9,24549;;0,001585;;;0,001541;-0,00034;;-0,001881;
773;9.245.490;;773;9,24549;9,245534;;4,4E-05;;;-0,00034;1,6E-05;;0,000356;
774;9.245.534;;774;9,245534;9,245918;;0,000384;;;1,6E-05;0,000333;;0,000317;
775;9.245.918;;775;9,245918;9,246286;;0,000368;;;0,000333;-0,000301;;-0,000634;
776;9.246.286;;776;9,246286;9,246321;;3,5E-05;;;-0,000301;0,000172;;0,000473;
777;9.246.321;;777;9,246321;9,246657;;0,000336;;;0,000172;-0,004482;;-0,004654;
778;9.246.657;;778;9,246657;9,246821;;0,000164;;;-0,004482;0,004564;;0,009046;
779;9.246.821;;779;9,246821;9,251467;;0,004646;;;0,004564;4,5E-05;;-0,004519;
780;9.251.467;;780;9,251467;9,251549;;8,2E-05;;;4,5E-05;-7,6E-05;;-0,000121;
781;9.251.549;;781;9,251549;9,251586;;3,7E-05;;;-7,6E-05;4,8E-05;;0,000124;
782;9.251.586;;782;9,251586;9,251699;;0,000113;;;4,8E-05;-0,000584;;-0,000632;
783;9.251.699;;783;9,251699;9,251764;;6,5E-05;;;-0,000584;-0,004384;;-0,0038;
784;9.251.764;;784;9,251764;9,252413;;0,000649;;;-0,004384;0,004958;;0,009342;
785;9.252.413;;785;9,252413;9,257446;;0,005033;;;0,004958;5E-05;;-0,004908;
786;9.257.446;;786;9,257446;9,257521;;7,5E-05;;;5E-05;-9,5E-05;;-0,000145;
787;9.257.521;;787;9,257521;9,257546;;2,5E-05;;;-9,5E-05;2E-05;;0,000115;
788;9.257.546;;788;9,257546;9,257666;;0,00012;;;2E-05;-0,000792;;-0,000812;
789;9.257.666;;789;9,257666;9,257766;;1E-04;;;-0,000792;0,000853;;0,001645;
790;9.257.766;;790;9,257766;9,258658;;0,000892;;;0,000853;1,6E-05;;-0,000837;
791;9.258.658;;791;9,258658;9,258697;;3,9E-05;;;1,6E-05;-6,8E-05;;-8,4E-05;
792;9.258.697;;792;9,258697;9,25872;;2,3E-05;;;-6,8E-05;-6,8E-05;;-1,77636E-15;
793;9.258.720;;793;9,25872;9,258811;;9,1E-05;;;-6,8E-05;8,4E-05;;0,000152;
794;9.258.811;;794;9,258811;9,25897;;0,000159;;;8,4E-05;-0,000187;;-0,000271;
795;9.258.970;;795;9,25897;9,259045;;7,5E-05;;;-0,000187;0,000225;;0,000412;
796;9.259.045;;796;9,259045;9,259307;;0,000262;;;0,000225;-1,5E-05;;-0,00024;
797;9.259.307;;797;9,259307;9,259344;;3,7E-05;;;-1,5E-05;-0,00061;;-0,000595;
798;9.259.344;;798;9,259344;9,259396;;5,2E-05;;;-0,00061;0,000286;;0,000896;
799;9.259.396;;799;9,259396;9,260058;;0,000662;;;0,000286;0,00031;;2,4E-05;
800;9.260.058;;800;9,260058;9,260434;;0,000376;;;0,00031;3E-05;;-0,00028;
801;9.260.434;;801;9,260434;9,2605;;6,6E-05;;;3E-05;0;;-3E-05;
802;9.260.500;;802;9,2605;9,260536;;3,6E-05;;;0;-1,7E-05;;-1,7E-05;
803;9.260.536;;803;9,260536;9,260572;;3,6E-05;;;-1,7E-05;-8,3E-05;;-6,6E-05;
804;9.260.572;;804;9,260572;9,260625;;5,3E-05;;;-8,3E-05;-0,000638;;-0,000555;
805;9.260.625;;805;9,260625;9,260761;;0,000136;;;-0,000638;0,000736;;0,001374;
806;9.260.761;;806;9,260761;9,261535;;0,000774;;;0,000736;-1,5E-05;;-0,000751;
807;9.261.535;;807;9,261535;9,261573;;3,8E-05;;;-1,5E-05;4,1E-05;;5,6E-05;
808;9.261.573;;808;9,261573;9,261626;;5,3E-05;;;4,1E-05;-2,7E-05;;-6,8E-05;
809;9.261.626;;809;9,261626;9,261638;;1,2E-05;;;-2,7E-05;2,7E-05;;5,4E-05;
810;9.261.638;;810;9,261638;9,261677;;3,9E-05;;;2,7E-05;-0,00061;;-0,000637;
811;9.261.677;;811;9,261677;9,261689;;1,2E-05;;;-0,00061;0,000595;;0,001205;
812;9.261.689;;812;9,261689;9,262311;;0,000622;;;0,000595;-2,4E-05;;-0,000619;
813;9.262.311;;813;9,262311;9,262338;;2,7E-05;;;-2,4E-05;2,5E-05;;4,9E-05;
814;9.262.338;;814;9,262338;9,262389;;5,1E-05;;;2,5E-05;-2,6E-05;;-5,1E-05;
815;9.262.389;;815;9,262389;9,262415;;2,6E-05;;;-2,6E-05;-0,000938;;-0,000912;
816;9.262.415;;816;9,262415;9,262467;;5,2E-05;;;-0,000938;0,000946;;0,001884;
817;9.262.467;;817;9,262467;9,263457;;0,00099;;;0,000946;-2,3E-05;;-0,000969;
818;9.263.457;;818;9,263457;9,263501;;4,4E-05;;;-2,3E-05;6,1E-05;;8,4E-05;
819;9.263.501;;819;9,263501;9,263568;;6,7E-05;;;6,1E-05;-0,001607;;-0,001668;
820;9.263.568;;820;9,263568;9,263574;;6E-06;;;-0,001607;0,001425;;0,003032;
821;9.263.574;;821;9,263574;9,265187;;0,001613;;;0,001425;-0,026727;;-0,028152;
822;9.265.187;;822;9,265187;9,265375;;0,000188;;;-0,026727;0,015914;;0,042641;
823;9.265.375;;823;9,265375;9,29229;;0,026915;;;0,015914;0,010764;;-0,00515;
824;9.292.290;;824;9,29229;9,303291;;0,011001;;;0,010764;-4,2E-05;;-0,010806;
825;9.303.291;;825;9,303291;9,303528;;0,000237;;;-4,2E-05;-0,002277;;-0,002235;
826;9.303.528;;826;9,303528;9,303807;;0,000279;;;-0,002277;0,002529;;0,004806;
827;9.303.807;;827;9,303807;9,306363;;0,002556;;;0,002529;1,7E-05;;-0,002512;
828;9.306.363;;828;9,306363;9,30639;;2,7E-05;;;1,7E-05;2E-06;;-1,5E-05;
829;9.306.390;;829;9,30639;9,3064;;1E-05;;;2E-06;-0,00077;;-0,000772;
830;9.306.400;;830;9,3064;9,306408;;8E-06;;;-0,00077;0,000756;;0,001526;
831;9.306.408;;831;9,306408;9,307186;;0,000778;;;0,000756;-0,000147;;-0,000903;
832;9.307.186;;832;9,307186;9,307208;;2,2E-05;;;-0,000147;-0,000581;;-0,000434;
833;9.307.208;;833;9,307208;9,307377;;0,000169;;;-0,000581;-0,056338;;-0,055757;
834;9.307.377;;834;9,307377;9,308127;;0,00075;;;-0,056338;0,056173;;0,112511;
835;9.308.127;;835;9,308127;9,365215;;0,057088;;;0,056173;-0,002167;;-0,05834;
836;9.365.215;;836;9,365215;9,36613;;0,000915;;;-0,002167;-0,001136;;0,001031;
837;9.366.130;;837;9,36613;9,369212;;0,003082;;;-0,001136;0,004174;;0,00531;
838;9.369.212;;838;9,369212;9,37343;;0,004218;;;0,004174;-0,000191;;-0,004365;
839;9.373.430;;839;9,37343;9,373474;;4,4E-05;;;-0,000191;-0,000374;;-0,000183;
840;9.373.474;;840;9,373474;9,373709;;0,000235;;;-0,000374;-0,001287;;-0,000913;
841;9.373.709;;841;9,373709;9,374318;;0,000609;;;-0,001287;0,001716;;0,003003;
842;9.374.318;;842;9,374318;9,376214;;0,001896;;;0,001716;3,7E-05;;-0,001679;
843;9.376.214;;843;9,376214;9,376394;;0,00018;;;3,7E-05;7,7E-05;;4E-05;
844;9.376.394;;844;9,376394;9,376537;;0,000143;;;7,7E-05;6,6E-05;;-1,1E-05;
845;9.376.537;;845;9,376537;9,376603;;6,6E-05;;;6,6E-05;0;;-6,6E-05;
846;9.376.603;;846;9,376603;9,376603;;0;;;0;0;;0;
847;9.376.603;;847;9,376603;9,376603;;0;;;0;0;;0;
