No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter ;Total Jitter
3559;330.114.816;;3559;330,114816;330,11498;;0,000164;;;0,00009;-0,050763;;-0,050853;
3560;330.114.980;;3560;330,11498;330,115054;;7,40E-05;;;-0,050763;0,025939;;0,076702;
3561;330.115.054;;3561;330,115054;330,165891;;0,050837;;;0,025939;0,019907;;-0,006032;
3562;330.165.891;;3562;330,165891;330,190789;;0,024898;;;0,019907;0,000117;;-0,01979;
3563;330.190.789;;3563;330,190789;330,19578;;0,004991;;;0,000117;-0,166264;;-0,166381;
3564;330.195.780;;3564;330,19578;330,200654;;0,004874;;;-0,166264;0,170065;;0,336329;
3565;330.200.654;;3565;330,200654;330,371792;;0,171138;;;0,170065;-0,029003;;-0,199068;
3566;330.371.792;;3566;330,371792;330,372865;;0,001073;;;-0,029003;-0,049934;;-0,020931;
3567;330.372.865;;3567;330,372865;330,402941;;0,030076;;;-0,049934;0,079183;;0,129117;
3568;330.402.941;;3568;330,402941;330,482951;;0,08001;;;0,079183;-0,031728;;-0,110911;
3569;330.482.951;;3569;330,482951;330,483778;;0,000827;;;-0,031728;0,032477;;0,064205;
3570;330.483.778;;3570;330,483778;330,516333;;0,032555;;;0,032477;-0,02736;;-0,059837;
3571;330.516.333;;3571;330,516333;330,516411;;7,80E-05;;;-0,02736;0,02742;;0,05478;
3572;330.516.411;;3572;330,516411;330,543849;;0,027438;;;0,02742;0,000011;;-0,027409;
3573;330.543.849;;3573;330,543849;330,543867;;1,80E-05;;;0,000011;-0,000261;;-0,000272;
3574;330.543.867;;3574;330,543867;330,543874;;7,00E-06;;;-0,000261;0,000195;;0,000456;
3575;330.543.874;;3575;330,543874;330,544142;;0,000268;;;0,000195;-0,000271;;-0,000466;
3576;330.544.142;;3576;330,544142;330,544215;;7,30E-05;;;-0,000271;-0,026403;;-0,026132;
3577;330.544.215;;3577;330,544215;330,544559;;0,000344;;;-0,026403;0,020446;;0,046849;
3578;330.544.559;;3578;330,544559;330,571306;;0,026747;;;0,020446;-0,000789;;-0,021235;
3579;330.571.306;;3579;330,571306;330,577607;;0,006301;;;-0,000789;-0,023781;;-0,022992;
3580;330.577.607;;3580;330,577607;330,584697;;0,00709;;;-0,023781;0,03079;;0,054571;
3581;330.584.697;;3581;330,584697;330,615568;;0,030871;;;0,03079;-0,002882;;-0,033672;
3582;330.615.568;;3582;330,615568;330,615649;;8,10E-05;;;-0,002882;-0,025173;;-0,022291;
3583;330.615.649;;3583;330,615649;330,618612;;0,002963;;;-0,025173;-0,001367;;0,023806;
3584;330.618.612;;3584;330,618612;330,646748;;0,028136;;;-0,001367;0,025987;;0,027354;
3585;330.646.748;;3585;330,646748;330,676251;;0,029503;;;0,025987;0,0035;;-0,022487;
3586;330.676.251;;3586;330,676251;330,679767;;0,003516;;;0,0035;-0,000505;;-0,004005;
3587;330.679.767;;3587;330,679767;330,679783;;1,60E-05;;;-0,000505;-0,020918;;-0,020413;
3588;330.679.783;;3588;330,679783;330,680304;;0,000521;;;-0,020918;0,008279;;0,029197;
3589;330.680.304;;3589;330,680304;330,701743;;0,021439;;;0,008279;0,013078;;0,004799;
3590;330.701.743;;3590;330,701743;330,714903;;0,01316;;;0,013078;-0,051782;;-0,06486;
3591;330.714.903;;3591;330,714903;330,714985;;8,20E-05;;;-0,051782;0,051845;;0,103627;
3592;330.714.985;;3592;330,714985;330,766849;;0,051864;;;0,051845;-0,000212;;-0,052057;
3593;330.766.849;;3593;330,766849;330,766868;;1,90E-05;;;-0,000212;-0,020562;;-0,02035;
3594;330.766.868;;3594;330,766868;330,767099;;0,000231;;;-0,020562;-0,037174;;-0,016612;
3595;330.767.099;;3595;330,767099;330,787892;;0,020793;;;-0,037174;0,027786;;0,06496;
3596;330.787.892;;3596;330,787892;330,845859;;0,057967;;;0,027786;0,011432;;-0,016354;
3597;330.845.859;;3597;330,845859;330,87604;;0,030181;;;0,011432;0,018735;;0,007303;
3598;330.876.040;;3598;330,87604;330,894789;;0,018749;;;0,018735;0,000009;;-0,018726;
3599;330.894.789;;3599;330,894789;330,894803;;1,40E-05;;;0,000009;-0,000204;;-0,000213;
3600;330.894.803;;3600;330,894803;330,894808;;5,00E-06;;;-0,000204;0,000161;;0,000365;
3601;330.894.808;;3601;330,894808;330,895017;;0,000209;;;0,000161;-0,078845;;-0,079006;
3602;330.895.017;;3602;330,895017;330,895065;;4,80E-05;;;-0,078845;0,068204;;0,147049;
3603;330.895.065;;3603;330,895065;330,973958;;0,078893;;;0,068204;0,010415;;-0,057789;
3604;330.973.958;;3604;330,973958;330,984647;;0,010689;;;0,010415;-0,097778;;-0,108193;
3605;330.984.647;;3605;330,984647;330,984921;;0,000274;;;-0,097778;0,097797;;0,195575;
3606;330.984.921;;3606;330,984921;331,082973;;0,098052;;;0,097797;-0,069717;;-0,167514;
3607;331.082.973;;3607;331,082973;331,083228;;0,000255;;;-0,069717;0,05212;;0,121837;
3608;331.083.228;;3608;331,083228;331,1532;;0,069972;;;0,05212;0,012724;;-0,039396;
3609;331.153.200;;3609;331,1532;331,171052;;0,017852;;;0,012724;-0,052437;;-0,065161;
3610;331.171.052;;3610;331,171052;331,17618;;0,005128;;;-0,052437;0,023132;;0,075569;
3611;331.176.180;;3611;331,17618;331,233745;;0,057565;;;0,023132;0,024718;;0,001586;
3612;331.233.745;;3612;331,233745;331,268178;;0,034433;;;0,024718;0,009696;;-0,015022;
3613;331.268.178;;3613;331,268178;331,277893;;0,009715;;;0,009696;-0,000004;;-0,0097;
3614;331.277.893;;3614;331,277893;331,277912;;1,90E-05;;;-0,000004;-0,000029;;-0,000025;
3615;331.277.912;;3615;331,277912;331,277935;;2,30E-05;;;-0,000029;-0,000874;;-0,000845;
3616;331.277.935;;3616;331,277935;331,277987;;5,20E-05;;;-0,000874;0,000912;;0,001786;
3617;331.277.987;;3617;331,277987;331,278913;;0,000926;;;0,000912;-0,000005;;-0,000917;
3618;331.278.913;;3618;331,278913;331,278927;;1,40E-05;;;-0,000005;0,000001;;0,000006;
3619;331.278.927;;3619;331,278927;331,278946;;1,90E-05;;;0,000001;0,000009;;0,000008;
3620;331.278.946;;3620;331,278946;331,278964;;1,80E-05;;;0,000009;-0,000019;;-0,000028;
3621;331.278.964;;3621;331,278964;331,278973;;9,00E-06;;;-0,000019;0,000024;;0,000043;
3622;331.278.973;;3622;331,278973;331,279001;;2,80E-05;;;0,000024;-0,000004;;-0,000028;
3623;331.279.001;;3623;331,279001;331,279005;;4,00E-06;;;-0,000004;-0,000004;;0;
3624;331.279.005;;3624;331,279005;331,279013;;8,00E-06;;;-0,000004;-0,000011;;-0,000007;
3625;331.279.013;;3625;331,279013;331,279025;;1,20E-05;;;-0,000011;0,000004;;0,000015;
3626;331.279.025;;3626;331,279025;331,279048;;2,30E-05;;;0,000004;-0,006297;;-0,006301;
3627;331.279.048;;3627;331,279048;331,279067;;1,90E-05;;;-0,006297;0,006048;;0,012345;
3628;331.279.067;;3628;331,279067;331,285383;;0,006316;;;0,006048;-0,001794;;-0,007842;
3629;331.285.383;;3629;331,285383;331,285651;;0,000268;;;-0,001794;0,001072;;0,002866;
3630;331.285.651;;3630;331,285651;331,287713;;0,002062;;;0,001072;0,000913;;-0,000159;
3631;331.287.713;;3631;331,287713;331,288703;;0,00099;;;0,000913;0,000049;;-0,000864;
3632;331.288.703;;3632;331,288703;331,28878;;7,70E-05;;;0,000049;-0,000168;;-0,000217;
3633;331.288.780;;3633;331,28878;331,288808;;2,80E-05;;;-0,000168;0,000138;;0,000306;
3634;331.288.808;;3634;331,288808;331,289004;;0,000196;;;0,000138;-0,005646;;-0,005784;
3635;331.289.004;;3635;331,289004;331,289062;;5,80E-05;;;-0,005646;0,00516;;0,010806;
3636;331.289.062;;3636;331,289062;331,294766;;0,005704;;;0,00516;-0,011187;;-0,016347;
3637;331.294.766;;3637;331,294766;331,29531;;0,000544;;;-0,011187;0,004692;;0,015879;
3638;331.295.310;;3638;331,29531;331,307041;;0,011731;;;0,004692;0,005918;;0,001226;
3639;331.307.041;;3639;331,307041;331,31408;;0,007039;;;0,005918;-0,040448;;-0,046366;
3640;331.314.080;;3640;331,31408;331,315201;;0,001121;;;-0,040448;0,022539;;0,062987;
3641;331.315.201;;3641;331,315201;331,35677;;0,041569;;;0,022539;0,01901;;-0,003529;
3642;331.356.770;;3642;331,35677;331,3758;;0,01903;;;0,01901;-0,000022;;-0,019032;
3643;331.375.800;;3643;331,3758;331,37582;;2,00E-05;;;-0,000022;-0,000388;;-0,000366;
3644;331.375.820;;3644;331,37582;331,375862;;4,20E-05;;;-0,000388;-0,033429;;-0,033041;
3645;331.375.862;;3645;331,375862;331,376292;;0,00043;;;-0,033429;0,033646;;0,067075;
3646;331.376.292;;3646;331,376292;331,410151;;0,033859;;;0,033646;-0,02638;;-0,060026;
3647;331.410.151;;3647;331,410151;331,410364;;0,000213;;;-0,02638;0,026573;;0,052953;
3648;331.410.364;;3648;331,410364;331,436957;;0,026593;;;0,026573;-0,000381;;-0,026954;
3649;331.436.957;;3649;331,436957;331,436977;;2,00E-05;;;-0,000381;0,000095;;0,000476;
3650;331.436.977;;3650;331,436977;331,437378;;0,000401;;;0,000095;0,000102;;7E-06;
3651;331.437.378;;3651;331,437378;331,437684;;0,000306;;;0,000102;-0,000625;;-0,000727;
3652;331.437.684;;3652;331,437684;331,437888;;0,000204;;;-0,000625;0,000744;;0,001369;
3653;331.437.888;;3653;331,437888;331,438717;;0,000829;;;0,000744;-0,000388;;-0,001132;
3654;331.438.717;;3654;331,438717;331,438802;;8,50E-05;;;-0,000388;-0,028002;;-0,027614;
3655;331.438.802;;3655;331,438802;331,439275;;0,000473;;;-0,028002;0,005381;;0,033383;
3656;331.439.275;;3656;331,439275;331,46775;;0,028475;;;0,005381;0,018211;;0,01283;
3657;331.467.750;;3657;331,46775;331,490844;;0,023094;;;0,018211;0,00484;;-0,013371;
3658;331.490.844;;3658;331,490844;331,495727;;0,004883;;;0,00484;-0,000123;;-0,004963;
3659;331.495.727;;3659;331,495727;331,49577;;4,30E-05;;;-0,000123;-0,000818;;-0,000695;
3660;331.495.770;;3660;331,49577;331,495936;;0,000166;;;-0,000818;0,000629;;0,001447;
3661;331.495.936;;3661;331,495936;331,49692;;0,000984;;;0,000629;-0,007104;;-0,007733;
3662;331.496.920;;3662;331,49692;331,497275;;0,000355;;;-0,007104;0,007439;;0,014543;
3663;331.497.275;;3663;331,497275;331,504734;;0,007459;;;0,007439;-0,001007;;-0,008446;
3664;331.504.734;;3664;331,504734;331,504754;;2,00E-05;;;-0,001007;0,000974;;0,001981;
3665;331.504.754;;3665;331,504754;331,505781;;0,001027;;;0,000974;-0,017826;;-0,0188;
3666;331.505.781;;3666;331,505781;331,505834;;5,30E-05;;;-0,017826;-0,014254;;0,003572;
3667;331.505.834;;3667;331,505834;331,523713;;0,017879;;;-0,014254;0,032114;;0,046368;
3668;331.523.713;;3668;331,523713;331,555846;;0,032133;;;0,032114;0,000013;;-0,032101;
3669;331.555.846;;3669;331,555846;331,555865;;1,90E-05;;;0,000013;-0,000134;;-0,000147;
3670;331.555.865;;3670;331,555865;331,555871;;6,00E-06;;;-0,000134;-0,000125;;9E-06;
3671;331.555.871;;3671;331,555871;331,556011;;0,00014;;;-0,000125;0,000183;;0,000308;
3672;331.556.011;;3672;331,556011;331,556276;;0,000265;;;0,000183;-0,000098;;-0,000281;
3673;331.556.276;;3673;331,556276;331,556358;;8,20E-05;;;-0,000098;-0,000588;;-0,00049;
3674;331.556.358;;3674;331,556358;331,556538;;0,00018;;;-0,000588;0,000659;;0,001247;
3675;331.556.538;;3675;331,556538;331,557306;;0,000768;;;0,000659;-0,000051;;-0,00071;
3676;331.557.306;;3676;331,557306;331,557415;;0,000109;;;-0,000051;-0,041991;;-0,04194;
3677;331.557.415;;3677;331,557415;331,557575;;0,00016;;;-0,041991;0,041643;;0,083634;
3678;331.557.575;;3678;331,557575;331,599726;;0,042151;;;0,041643;-0,008944;;-0,050587;
3679;331.599.726;;3679;331,599726;331,600234;;0,000508;;;-0,008944;-0,001554;;0,00739;
3680;331.600.234;;3680;331,600234;331,609686;;0,009452;;;-0,001554;0,010996;;0,01255;
3681;331.609.686;;3681;331,609686;331,620692;;0,011006;;;0,010996;0,000004;;-0,010992;
3682;331.620.692;;3682;331,620692;331,620702;;1,00E-05;;;0,000004;0;;-0,000004;
3683;331.620.702;;3683;331,620702;331,620708;;6,00E-06;;;0;-0,000973;;-0,000973;
3684;331.620.708;;3684;331,620708;331,620714;;6,00E-06;;;-0,000973;0,00092;;0,001893;
3685;331.620.714;;3685;331,620714;331,621693;;0,000979;;;0,00092;-0,000015;;-0,000935;
3686;331.621.693;;3686;331,621693;331,621752;;5,90E-05;;;-0,000015;-0,00096;;-0,000945;
3687;331.621.752;;3687;331,621752;331,621826;;7,40E-05;;;-0,00096;0,000982;;0,001942;
3688;331.621.826;;3688;331,621826;331,62286;;0,001034;;;0,000982;-0,000011;;-0,000993;
3689;331.622.860;;3689;331,62286;331,622912;;5,20E-05;;;-0,000011;-0,000014;;-0,000003;
3690;331.622.912;;3690;331,622912;331,622975;;6,30E-05;;;-0,000014;-0,000249;;-0,000235;
3691;331.622.975;;3691;331,622975;331,623052;;7,70E-05;;;-0,000249;0,00005;;0,000299;
3692;331.623.052;;3692;331,623052;331,623378;;0,000326;;;0,00005;-0,000713;;-0,000763;
3693;331.623.378;;3693;331,623378;331,623654;;0,000276;;;-0,000713;-0,028514;;-0,027801;
3694;331.623.654;;3694;331,623654;331,624643;;0,000989;;;-0,028514;0,021804;;0,050318;
3695;331.624.643;;3695;331,624643;331,654146;;0,029503;;;0,021804;0,007684;;-0,01412;
3696;331.654.146;;3696;331,654146;331,661845;;0,007699;;;0,007684;-0,001665;;-0,009349;
3697;331.661.845;;3697;331,661845;331,66186;;1,50E-05;;;-0,001665;-0,003027;;-0,001362;
3698;331.661.860;;3698;331,66186;331,66354;;0,00168;;;-0,003027;0,004642;;0,007669;
3699;331.663.540;;3699;331,66354;331,668247;;0,004707;;;0,004642;-0,022611;;-0,027253;
3700;331.668.247;;3700;331,668247;331,668312;;6,50E-05;;;-0,022611;0,021964;;0,044575;
3701;331.668.312;;3701;331,668312;331,690988;;0,022676;;;0,021964;-0,035409;;-0,057373;
3702;331.690.988;;3702;331,690988;331,6917;;0,000712;;;-0,035409;0,030192;;0,065601;
3703;331.691.700;;3703;331,6917;331,727821;;0,036121;;;0,030192;0,003093;;-0,027099;
3704;331.727.821;;3704;331,727821;331,73375;;0,005929;;;0,003093;-0,013148;;-0,016241;
3705;331.733.750;;3705;331,73375;331,736586;;0,002836;;;-0,013148;0,012377;;0,025525;
3706;331.736.586;;3706;331,736586;331,75257;;0,015984;;;0,012377;-0,014942;;-0,027319;
3707;331.752.570;;3707;331,75257;331,756177;;0,003607;;;-0,014942;0,018533;;0,033475;
3708;331.756.177;;3708;331,756177;331,774726;;0,018549;;;0,018533;-0,000518;;-0,019051;
3709;331.774.726;;3709;331,774726;331,774742;;1,60E-05;;;-0,000518;-0,016699;;-0,016181;
3710;331.774.742;;3710;331,774742;331,775276;;0,000534;;;-0,016699;-0,039147;;-0,022448;
3711;331.775.276;;3711;331,775276;331,792509;;0,017233;;;-0,039147;0,055742;;0,094889;
3712;331.792.509;;3712;331,792509;331,848889;;0,05638;;;0,055742;-0,033005;;-0,088747;
3713;331.848.889;;3713;331,848889;331,849527;;0,000638;;;-0,033005;0,01104;;0,044045;
3714;331.849.527;;3714;331,849527;331,88317;;0,033643;;;0,01104;0,021513;;0,010473;
3715;331.883.170;;3715;331,88317;331,905773;;0,022603;;;0,021513;-0,143692;;-0,165205;
3716;331.905.773;;3716;331,905773;331,906863;;0,00109;;;-0,143692;0,109575;;0,253267;
3717;331.906.863;;3717;331,906863;332,051645;;0,144782;;;0,109575;0,034462;;-0,075113;
3718;332.051.645;;3718;332,051645;332,086852;;0,035207;;;0,034462;-0,000359;;-0,034821;
3719;332.086.852;;3719;332,086852;332,087597;;0,000745;;;-0,000359;-0,008914;;-0,008555;
3720;332.087.597;;3720;332,087597;332,088701;;0,001104;;;-0,008914;0,010005;;0,018919;
3721;332.088.701;;3721;332,088701;332,098719;;0,010018;;;0,010005;-0,000507;;-0,010512;
3722;332.098.719;;3722;332,098719;332,098732;;1,30E-05;;;-0,000507;-0,032478;;-0,031971;
3723;332.098.732;;3723;332,098732;332,099252;;0,00052;;;-0,032478;0,026558;;0,059036;
3724;332.099.252;;3724;332,099252;332,13225;;0,032998;;;0,026558;-0,060736;;-0,087294;
3725;332.132.250;;3725;332,13225;332,13869;;0,00644;;;-0,060736;0,066359;;0,127095;
3726;332.138.690;;3726;332,13869;332,205866;;0,067176;;;0,066359;-0,328151;;-0,39451;
3727;332.205.866;;3727;332,205866;332,206683;;0,000817;;;-0,328151;0,301525;;0,629676;
3728;332.206.683;;3728;332,206683;332,535651;;0,328968;;;0,301525;0,02716;;-0,274365;
3729;332.535.651;;3729;332,535651;332,563094;;0,027443;;;0,02716;-0,000415;;-0,027575;
3730;332.563.094;;3730;332,563094;332,563377;;0,000283;;;-0,000415;-0,000245;;0,00017;
3731;332.563.377;;3731;332,563377;332,564075;;0,000698;;;-0,000245;-0,000909;;-0,000664;
3732;332.564.075;;3732;332,564075;332,565018;;0,000943;;;-0,000909;-0,057718;;-0,056809;
3733;332.565.018;;3733;332,565018;332,56687;;0,001852;;;-0,057718;0,059144;;0,116862;
3734;332.566.870;;3734;332,56687;332,62644;;0,05957;;;0,059144;-0,009335;;-0,068479;
3735;332.626.440;;3735;332,62644;332,626866;;0,000426;;;-0,009335;0,009236;;0,018571;
3736;332.626.866;;3736;332,626866;332,636627;;0,009761;;;0,009236;-0,008563;;-0,017799;
3737;332.636.627;;3737;332,636627;332,637152;;0,000525;;;-0,008563;0,00908;;0,017643;
3738;332.637.152;;3738;332,637152;332,64624;;0,009088;;;0,00908;-0,000255;;-0,009335;
3739;332.646.240;;3739;332,64624;332,646248;;8,00E-06;;;-0,000255;-0,001052;;-0,000797;
3740;332.646.248;;3740;332,646248;332,646511;;0,000263;;;-0,001052;0,001122;;0,002174;
3741;332.646.511;;3741;332,646511;332,647826;;0,001315;;;0,001122;-0,027745;;-0,028867;
3742;332.647.826;;3742;332,647826;332,648019;;0,000193;;;-0,027745;0,026584;;0,054329;
3743;332.648.019;;3743;332,648019;332,675957;;0,027938;;;0,026584;0,001236;;-0,025348;
3744;332.675.957;;3744;332,675957;332,677311;;0,001354;;;0,001236;-0,000175;;-0,001411;
3745;332.677.311;;3745;332,677311;332,677429;;0,000118;;;-0,000175;-0,044329;;-0,044154;
3746;332.677.429;;3746;332,677429;332,677722;;0,000293;;;-0,044329;0,041731;;0,08606;
3747;332.677.722;;3747;332,677722;332,722344;;0,044622;;;0,041731;0,000888;;-0,040843;
3748;332.722.344;;3748;332,722344;332,725235;;0,002891;;;0,000888;0,001973;;0,001085;
3749;332.725.235;;3749;332,725235;332,727238;;0,002003;;;0,001973;-0,000054;;-0,002027;
3750;332.727.238;;3750;332,727238;332,727268;;3,00E-05;;;-0,000054;-0,003446;;-0,003392;
3751;332.727.268;;3751;332,727268;332,727352;;8,40E-05;;;-0,003446;0,002327;;0,005773;
3752;332.727.352;;3752;332,727352;332,730882;;0,00353;;;0,002327;0,001078;;-0,001249;
3753;332.730.882;;3753;332,730882;332,732085;;0,001203;;;0,001078;-2E-06;;-0,00108;
3754;332.732.085;;3754;332,732085;332,73221;;0,000125;;;-2E-06;0,000103;;0,000105;
3755;332.732.210;;3755;332,73221;332,732337;;0,000127;;;0,000103;-0,040957;;-0,04106;
3756;332.732.337;;3756;332,732337;332,732361;;2,40E-05;;;-0,040957;0,040962;;0,081919;
3757;332.732.361;;3757;332,732361;332,773342;;0,040981;;;0,040962;0,000012;;-0,04095;
3758;332.773.342;;3758;332,773342;332,773361;;1,90E-05;;;0,000012;-0,000062;;-0,000074;
3759;332.773.361;;3759;332,773361;332,773368;;7,00E-06;;;-0,000062;-0,000021;;0,000041;
3760;332.773.368;;3760;332,773368;332,773437;;6,90E-05;;;-0,000021;-0,000559;;-0,000538;
3761;332.773.437;;3761;332,773437;332,773527;;9,00E-05;;;-0,000559;-0,021527;;-0,020968;
3762;332.773.527;;3762;332,773527;332,774176;;0,000649;;;-0,021527;0,002464;;0,023991;
3763;332.774.176;;3763;332,774176;332,796352;;0,022176;;;0,002464;0,004967;;0,002503;
3764;332.796.352;;3764;332,796352;332,816064;;0,019712;;;0,004967;0,014569;;0,009602;
3765;332.816.064;;3765;332,816064;332,830809;;0,014745;;;0,014569;-0,001045;;-0,015614;
3766;332.830.809;;3766;332,830809;332,830985;;0,000176;;;-0,001045;-0,028829;;-0,027784;
3767;332.830.985;;3767;332,830985;332,832206;;0,001221;;;-0,028829;0,027054;;0,055883;
3768;332.832.206;;3768;332,832206;332,862256;;0,03005;;;0,027054;0,002984;;-0,02407;
3769;332.862.256;;3769;332,862256;332,865252;;0,002996;;;0,002984;0,000007;;-0,002977;
3770;332.865.252;;3770;332,865252;332,865264;;1,20E-05;;;0,000007;-0,000204;;-0,000211;
3771;332.865.264;;3771;332,865264;332,865269;;5,00E-06;;;-0,000204;-0,020545;;-0,020341;
3772;332.865.269;;3772;332,865269;332,865478;;0,000209;;;-0,020545;0,020631;;0,041176;
3773;332.865.478;;3773;332,865478;332,886232;;0,020754;;;0,020631;-0,000125;;-0,020756;
3774;332.886.232;;3774;332,886232;332,886355;;0,000123;;;-0,000125;-0,05764;;-0,057515;
3775;332.886.355;;3775;332,886355;332,886603;;0,000248;;;-0,05764;0,057848;;0,115488;
3776;332.886.603;;3776;332,886603;332,944491;;0,057888;;;0,057848;-0,00005;;-0,057898;
3777;332.944.491;;3777;332,944491;332,944531;;4,00E-05;;;-0,00005;-0,000498;;-0,000448;
3778;332.944.531;;3778;332,944531;332,944621;;9,00E-05;;;-0,000498;0,000551;;0,001049;
3779;332.944.621;;3779;332,944621;332,945209;;0,000588;;;0,000551;-0,000049;;-0,0006;
3780;332.945.209;;3780;332,945209;332,945246;;3,70E-05;;;-0,000049;0,000079;;0,000128;
3781;332.945.246;;3781;332,945246;332,945332;;8,60E-05;;;0,000079;-0,000201;;-0,00028;
3782;332.945.332;;3782;332,945332;332,945339;;7,00E-06;;;-0,000201;-0,000959;;-0,000758;
3783;332.945.339;;3783;332,945339;332,945547;;0,000208;;;-0,000959;0,001034;;0,001993;
3784;332.945.547;;3784;332,945547;332,946714;;0,001167;;;0,001034;0,000029;;-0,001005;
3785;332.946.714;;3785;332,946714;332,946847;;0,000133;;;0,000029;0,000086;;0,000057;
3786;332.946.847;;3786;332,946847;332,946951;;0,000104;;;0,000086;-0,033416;;-0,033502;
3787;332.946.951;;3787;332,946951;332,946969;;1,80E-05;;;-0,033416;0,011426;;0,044842;
3788;332.946.969;;3788;332,946969;332,980403;;0,033434;;;0,011426;0,021711;;0,010285;
3789;332.980.403;;3789;332,980403;333,002411;;0,022008;;;0,021711;-0,001295;;-0,023006;
3790;333.002.411;;3790;333,002411;333,002708;;0,000297;;;-0,001295;0,001577;;0,002872;
3791;333.002.708;;3791;333,002708;333,0043;;0,001592;;;0,001577;-0,016123;;-0,0177;
3792;333.004.300;;3792;333,0043;333,004315;;1,50E-05;;;-0,016123;-0,007195;;0,008928;
3793;333.004.315;;3793;333,004315;333,020453;;0,016138;;;-0,007195;0,002728;;0,009923;
3794;333.020.453;;3794;333,020453;333,043786;;0,023333;;;0,002728;0,008631;;0,005903;
3795;333.043.786;;3795;333,043786;333,064391;;0,020605;;;0,008631;0,011959;;0,003328;
3796;333.064.391;;3796;333,064391;333,076365;;0,011974;;;0,011959;0,00001;;-0,011949;
3797;333.076.365;;3797;333,076365;333,07638;;1,50E-05;;;0,00001;-0,001436;;-0,001446;
3798;333.076.380;;3798;333,07638;333,076385;;5,00E-06;;;-0,001436;-0,006927;;-0,005491;
3799;333.076.385;;3799;333,076385;333,077826;;0,001441;;;-0,006927;0,006524;;0,013451;
3800;333.077.826;;3800;333,077826;333,086194;;0,008368;;;0,006524;0,00177;;-0,004754;
3801;333.086.194;;3801;333,086194;333,088038;;0,001844;;;0,00177;-0,067223;;-0,068993;
3802;333.088.038;;3802;333,088038;333,088112;;7,40E-05;;;-0,067223;0,057362;;0,124585;
3803;333.088.112;;3803;333,088112;333,155409;;0,067297;;;0,057362;0,009362;;-0,048;
3804;333.155.409;;3804;333,155409;333,165344;;0,009935;;;0,009362;-0,152963;;-0,162325;
3805;333.165.344;;3805;333,165344;333,165917;;0,000573;;;-0,152963;0,152791;;0,305754;
3806;333.165.917;;3806;333,165917;333,319453;;0,153536;;;0,152791;0,000722;;-0,152069;
3807;333.319.453;;3807;333,319453;333,320198;;0,000745;;;0,000722;-0,000008;;-0,00073;
3808;333.320.198;;3808;333,320198;333,320221;;2,30E-05;;;-0,000008;-0,001073;;-0,001065;
3809;333.320.221;;3809;333,320221;333,320252;;3,10E-05;;;-0,001073;0,001089;;0,002162;
3810;333.320.252;;3810;333,320252;333,321356;;0,001104;;;0,001089;-0,000007;;-0,001096;
3811;333.321.356;;3811;333,321356;333,321371;;1,50E-05;;;-0,000007;-0,000764;;-0,000757;
3812;333.321.371;;3812;333,321371;333,321393;;2,20E-05;;;-0,000764;0,000764;;0,001528;
3813;333.321.393;;3813;333,321393;333,322179;;0,000786;;;0,000764;-0,000948;;-0,001712;
3814;333.322.179;;3814;333,322179;333,322201;;2,20E-05;;;-0,000948;0,000938;;0,001886;
3815;333.322.201;;3815;333,322201;333,323171;;0,00097;;;0,000938;-0,000946;;-0,001884;
3816;333.323.171;;3816;333,323171;333,323203;;3,20E-05;;;-0,000946;0,000962;;0,001908;
3817;333.323.203;;3817;333,323203;333,324181;;0,000978;;;0,000962;-0,000024;;-0,000986;
3818;333.324.181;;3818;333,324181;333,324197;;1,60E-05;;;-0,000024;-0,000862;;-0,000838;
3819;333.324.197;;3819;333,324197;333,324237;;4,00E-05;;;-0,000862;-0,035267;;-0,034405;
3820;333.324.237;;3820;333,324237;333,325139;;0,000902;;;-0,035267;0,03614;;0,071407;
3821;333.325.139;;3821;333,325139;333,361308;;0,036169;;;0,03614;-0,000488;;-0,036628;
3822;333.361.308;;3822;333,361308;333,361337;;2,90E-05;;;-0,000488;0,000184;;0,000672;
3823;333.361.337;;3823;333,361337;333,361854;;0,000517;;;0,000184;0,000297;;0,000113;
3824;333.361.854;;3824;333,361854;333,362187;;0,000333;;;0,000297;0,000023;;-0,000274;
3825;333.362.187;;3825;333,362187;333,362223;;3,60E-05;;;0,000023;-0,001091;;-0,001114;
3826;333.362.223;;3826;333,362223;333,362236;;1,30E-05;;;-0,001091;0,00105;;0,002141;
3827;333.362.236;;3827;333,362236;333,36334;;0,001104;;;0,00105;0,000031;;-0,001019;
3828;333.363.340;;3828;333,36334;333,363394;;5,40E-05;;;0,000031;-0,000005;;-0,000036;
3829;333.363.394;;3829;333,363394;333,363417;;2,30E-05;;;-0,000005;-0,000044;;-0,000039;
3830;333.363.417;;3830;333,363417;333,363445;;2,80E-05;;;-0,000044;0,000047;;0,000091;
3831;333.363.445;;3831;333,363445;333,363517;;7,20E-05;;;0,000047;-0,00262;;-0,002667;
3832;333.363.517;;3832;333,363517;333,363542;;2,50E-05;;;-0,00262;0,000631;;0,003251;
3833;333.363.542;;3833;333,363542;333,366187;;0,002645;;;0,000631;0,001968;;0,001337;
3834;333.366.187;;3834;333,366187;333,368201;;0,002014;;;0,001968;-0,000139;;-0,002107;
3835;333.368.201;;3835;333,368201;333,368247;;4,60E-05;;;-0,000139;-0,000575;;-0,000436;
